Année de naissance, sexe, origine ethnique, prénom de l'enfant, nombre, rang
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, KAI, 12,54
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, NELSON, 12,54
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ZACHARY, 12,54
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ZAIN, 12,54
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, KAI, 12,54
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, LUKE, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, LUKE, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, JULIAN, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, CONNOR, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ELVIS, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, PETER, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, TRAVIS, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, PETER, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, JULIAN, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, TERRY, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, CONNOR, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, TRAVIS, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, TERRY, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ELVIS, 11,55
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, RAYAN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, SHAWN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ISHAAN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, HAYDEN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, CODY, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, HAYDEN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ZAYAN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, XAVIER, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ÂGE, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, SHAWN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, RAYAN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, CODY, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, LOUIS, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, OLIVER, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, MILES, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, LOUIS, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, MILES, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, OLIVER, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, XAVIER, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ÂGE, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ZAYAN, 10,56
2011, HOMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, ISHAAN, 10,56
2011, HOMME, NOIR NON HISPANIQUE, JAYDEN, 184,1
2011, HOMME, NOIR NON HISPANIQUE, JAYDEN, 184,1
2011, HOMME, NOIR NON HISPANIQUE, AIDEN, 167,2
2011, HOMME, NOIR NON HISPANIQUE, AIDEN, 167,2
2011, HOMME, NOIR NON HISPANIQUE, ELIJAH, 156,3
2011, HOMME, NOIR NON HISPANIQUE, ELIJAH, 156,3
2011, HOMME, NOIR NON HISPANIQUE, JÉRÉMIE, 153,4
2011, HOMME, NOIR NON HISPANIQUE, JÉRÉMIE, 153,4
2011, HOMME, NOIR NON HISPANIQUE, JOSHUA, 128,5
2011, HOMME, NOIR NON HISPANIQUE, JOSHUA, 128,5
2011, HOMME, NOIR NON HISPANIQUE, ETHAN, 124,6
2011, HOMME, NOIR NON HISPANIQUE, ETHAN, 124,6
2011, HOMME, NOIR NON HISPANIQUE, JOSIAH, 121,7
2011, HOMME, NOIR NON HISPANIQUE, JOSIAH, 121,7
2011, HOMME, NOIR NON HISPANIQUE, ISAIAH, 105,8
2011, HOMME, NOIR NON HISPANIQUE, ISAIAH, 105,8
2011, HOMME, NOIR NON HISPANIQUE, TYLER, 101,9
2011, HOMME, NOIR NON HISPANIQUE, TYLER, 101,9
2011, HOMME, NOIR NON HISPANIQUE, MICHAEL, 93,10
2011, HOMME, NOIR NON HISPANIQUE, MICHAEL, 93,10
2011, HOMME, NOIR NON HISPANIQUE, NOAH, 91,11
2011, HOMME, NOIR NON HISPANIQUE, NOAH, 91,11
2011, HOMME, NOIR NON HISPANIQUE, CHRÉTIEN, 91,11
2011, HOMME, NOIR NON HISPANIQUE, CHRÉTIEN, 91,11
2011, HOMME, NOIR NON HISPANIQUE, AMIR, 89,12
2011, HOMME, NOIR NON HISPANIQUE, AMIR, 89,12
2011, HOMME, NOIR NON HISPANIQUE, AYDEN, 88,13
2011, HOMME, NOIR NON HISPANIQUE, AYDEN, 88,13
2011, HOMME, NOIR NON HISPANIQUE, JUSTIN, 85, 14
2011, HOMME, NOIR NON HISPANIQUE, JUSTIN, 85, 14
2011, HOMME, NOIR NON HISPANIQUE, DAVID, 84, 15
2011, HOMME, NOIR NON HISPANIQUE, DAVID, 84, 15
2011, HOMME, NOIR NON HISPANIQUE, MAÇON, 83,16
2011, HOMME, NOIR NON HISPANIQUE, MAÇON, 83,16
2011, HOMME, NOIR NON HISPANIQUE, JACOB, 82, 17
2011, HOMME, NOIR NON HISPANIQUE, JACOB, 82, 17
2011, HOMME, NOIR NON HISPANIQUE, DANIEL, 81,18
2011, HOMME, NOIR NON HISPANIQUE, DANIEL, 81,18
2011, HOMME, NOIR NON HISPANIQUE, CHRISTOPHER, 80,19
2011, HOMME, NOIR NON HISPANIQUE, CHRISTOPHER, 80,19
2011, HOMME, NOIR NON HISPANIQUE, JADEN, 75,20
2011, HOMME, NOIR NON HISPANIQUE, JADEN, 75,20
2011, HOMME, NOIR NON HISPANIQUE, MALACHI, 72,21
2011, HOMME, NOIR NON HISPANIQUE, MALACHI, 72,21
2011, HOMME, NOIR NON HISPANIQUE, ANTHONY, 66, 22
2011, HOMME, NOIR NON HISPANIQUE, ANTHONY, 66, 22
2011, HOMME, NOIR NON HISPANIQUE, NATHANIEL, 64,23
2011, HOMME, NOIR NON HISPANIQUE, NATHANIEL, 64,23
2011, HOMME, NOIR NON HISPANIQUE, LIAM, 61, 24
2011, HOMME, NOIR NON HISPANIQUE, LIAM, 61, 24
2011, HOMME, NOIR NON HISPANIQUE, MATTHEW, 59,25
2011, HOMME, NOIR NON HISPANIQUE, MATTHEW, 59,25
2011, HOMME, NOIR NON HISPANIQUE, XAVIER, 58, 26
2011, HOMME, NOIR NON HISPANIQUE, TRISTAN, 58, 26
2011, HOMME, NOIR NON HISPANIQUE, XAVIER, 58, 26
2011, HOMME, NOIR NON HISPANIQUE, TRISTAN, 58, 26
2011, HOMME, NOIR NON HISPANIQUE, AMARI, 57,27
2011, HOMME, NOIR NON HISPANIQUE, BRANDON, 57, 27
2011, HOMME, NOIR NON HISPANIQUE, BRANDON, 57, 27
2011, HOMME, NOIR NON HISPANIQUE, AMARI, 57,27
2011, HOMME, NOIR NON HISPANIQUE, JONATHAN, 53, 28
2011, HOMME, NOIR NON HISPANIQUE, AARON, 53,28
2011, HOMME, NOIR NON HISPANIQUE, JORDANIE, 53,28
2011, HOMME, NOIR NON HISPANIQUE, JONATHAN, 53, 28
2011, HOMME, NOIR NON HISPANIQUE, AARON, 53,28
2011, HOMME, NOIR NON HISPANIQUE, JORDANIE, 53,28
2011, HOMME, NOIR NON HISPANIQUE, CAMERON, 47,29
2011, HOMME, NOIR NON HISPANIQUE, CAMERON, 47,29
2011, HOMME, NOIR NON HISPANIQUE, EMMANUEL, 46, 30
2011, HOMME, NOIR NON HISPANIQUE, EMMANUEL, 46, 30
2011, HOMME, NOIR NON HISPANIQUE, CALEB, 44, 31
2011, HOMME, NOIR NON HISPANIQUE, CALEB, 44, 31
2011, HOMME, NOIR NON HISPANIQUE, JASON, 44,31
2011, HOMME, NOIR NON HISPANIQUE, JASON, 44,31
2011, HOMME, NOIR NON HISPANIQUE, DYLAN, 42,32
2011, HOMME, NOIR NON HISPANIQUE, DYLAN, 42,32
2011, HOMME, NOIR NON HISPANIQUE, CHASE, 41,33
2011, HOMME, NOIR NON HISPANIQUE, RYAN, 41,33
2011, HOMME, NOIR NON HISPANIQUE, CHASE, 41,33
2011, HOMME, NOIR NON HISPANIQUE, RYAN, 41,33
2011, HOMME, NOIR NON HISPANIQUE, KYLE, 40, 34
2011, HOMME, NOIR NON HISPANIQUE, KYLE, 40, 34
2011, HOMME, NOIR NON HISPANIQUE, ALEXANDER, 39,35
2011, HOMME, NOIR NON HISPANIQUE, ALEXANDER, 39,35
2011, HOMME, NOIR NON HISPANIQUE, JAYLEN, 38, 36
2011, HOMME, NOIR NON HISPANIQUE, JAYLEN, 38, 36
2011, HOMME, NOIR NON HISPANIQUE, MOHAMED, 37,37
2011, HOMME, NOIR NON HISPANIQUE, MOHAMED, 37,37
2011, HOMME, NOIR NON HISPANIQUE, KAYDEN, 37,37
2011, HOMME, NOIR NON HISPANIQUE, JOEL, 37,37
2011, HOMME, NOIR NON HISPANIQUE, JOEL, 37,37
2011, HOMME, NOIR NON HISPANIQUE, KAYDEN, 37,37
2011, HOMME, NOIR NON HISPANIQUE, ANDREW, 36, 38
2011, HOMME, NOIR NON HISPANIQUE, GABRIEL, 36, 38
2011, HOMME, NOIR NON HISPANIQUE, GABRIEL, 36, 38
2011, HOMME, NOIR NON HISPANIQUE, ANDREW, 36, 38
2011, HOMME, NOIR NON HISPANIQUE, JAIDEN, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, CARTER, 35,39
2011, HOMME, NOIR NON HISPANIQUE, BRYCE, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, JOSEPH, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, ZION, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, JAIDEN, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, ZION, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, CARTER, 35,39
2011, HOMME, NOIR NON HISPANIQUE, JOSEPH, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, BRYCE, 35, 39
2011, HOMME, NOIR NON HISPANIQUE, JOHN, 34, 40
2011, HOMME, NOIR NON HISPANIQUE, JOHN, 34, 40
2011, HOMME, NOIR NON HISPANIQUE, MEKHI, 33,41
2011, HOMME, NOIR NON HISPANIQUE, NASIR, 33,41
2011, HOMME, NOIR NON HISPANIQUE, NASIR, 33,41
2011, HOMME, NOIR NON HISPANIQUE, MEKHI, 33,41
2011, HOMME, NOIR NON HISPANIQUE, JAMES, 33, 41
2011, HOMME, NOIR NON HISPANIQUE, JAMES, 33, 41
2011, HOMME, NOIR NON HISPANIQUE, NATHAN, 32,42
2011, HOMME, NOIR NON HISPANIQUE, PRINCE, 32,42
2011, HOMME, NOIR NON HISPANIQUE, PRINCE, 32,42
2011, HOMME, NOIR NON HISPANIQUE, NATHAN, 32,42
2011, HOMME, NOIR NON HISPANIQUE, NICHOLAS, 31,43
2011, HOMME, NOIR NON HISPANIQUE, NICHOLAS, 31,43
2011, HOMME, NOIR NON HISPANIQUE, SAMUEL, 30, 44
2011, HOMME, NOIR NON HISPANIQUE, SAMUEL, 30, 44
2011, HOMME, NOIR NON HISPANIQUE, MICAH, 29,45
2011, HOMME, NOIR NON HISPANIQUE, ROBERT, 29,45
2011, HOMME, NOIR NON HISPANIQUE, SEAN, 29,45
2011, HOMME, NOIR NON HISPANIQUE, SEAN, 29,45
2011, HOMME, NOIR NON HISPANIQUE, MICAH, 29,45
2011, HOMME, NOIR NON HISPANIQUE, ROBERT, 29,45
2011, HOMME, NOIR NON HISPANIQUE, KAIDEN, 28,46
2011, HOMME, NOIR NON HISPANIQUE, ADAM, 28, 46
2011, HOMME, NOIR NON HISPANIQUE, KEVIN, 28,46
2011, HOMME, NOIR NON HISPANIQUE, KEVIN, 28,46
2011, HOMME, NOIR NON HISPANIQUE, KAIDEN, 28,46
2011, HOMME, NOIR NON HISPANIQUE, ADAM, 28, 46
2011, HOMME, NOIR NON HISPANIQUE, WILLIAM, 27, 47
2011, HOMME, NOIR NON HISPANIQUE, MAMADOU, 27,47
2011, HOMME, NOIR NON HISPANIQUE, WILLIAM, 27, 47
2011, HOMME, NOIR NON HISPANIQUE, MAMADOU, 27,47
2011, HOMME, NOIR NON HISPANIQUE, EVAN, 26,48
2011, HOMME, NOIR NON HISPANIQUE, EVAN, 26,48
2011, HOMME, NOIR NON HISPANIQUE, LOGAN, 25, 49
2011, HOMME, NOIR NON HISPANIQUE, IBRAHIM, 25,49
2011, HOMME, NOIR NON HISPANIQUE, LOGAN, 25, 49
2011, HOMME, NOIR NON HISPANIQUE, DEVIN, 24,50
2011, HOMME, NOIR NON HISPANIQUE, MALIK, 24,50
2011, HOMME, NOIR NON HISPANIQUE, SINCÈRE, 24,50
2011, HOMME, NOIR NON HISPANIQUE, MARCUS, 24,50
2011, HOMME, NOIR NON HISPANIQUE, MALIK, 24,50
2011, HOMME, NOIR NON HISPANIQUE, MARCUS, 24,50
2011, HOMME, NOIR NON HISPANIQUE, SINCÈRE, 24,50
2011, HOMME, NOIR NON HISPANIQUE, DEVIN, 24,50
2011, HOMME, NOIR NON HISPANIQUE, MESSIE, 23,51
2011, HOMME, NOIR NON HISPANIQUE, MESSIE, 23,51
2011, HOMME, NOIR NON HISPANIQUE, MOHAMMED, 23,51
2011, HOMME, NOIR NON HISPANIQUE, MOHAMMED, 23,51
2011, HOMME, NOIR NON HISPANIQUE, ZACHARY, 22,52
2011, HOMME, NOIR NON HISPANIQUE, ELI, 22,52
2011, HOMME, NOIR NON HISPANIQUE, ELI, 22,52
2011, HOMME, NOIR NON HISPANIQUE, BRIAN, 22,52
2011, HOMME, NOIR NON HISPANIQUE, ZACHARY, 22,52
2011, HOMME, NOIR NON HISPANIQUE, KADEN, 22,52
2011, HOMME, NOIR NON HISPANIQUE, KADEN, 22,52
2011, HOMME, NOIR NON HISPANIQUE, BRIAN, 22,52
2011, HOMME, NOIR NON HISPANIQUE, ANDRE, 22,52
2011, HOMME, NOIR NON HISPANIQUE, ANDRE, 22,52
2011, HOMME, NOIR NON HISPANIQUE, IAN, 21,53
2011, HOMME, NOIR NON HISPANIQUE, JACE, 21,53
2011, HOMME, NOIR NON HISPANIQUE, JACE, 21,53
2011, HOMME, NOIR NON HISPANIQUE, IAN, 21,53
2011, HOMME, NOIR NON HISPANIQUE, AIDAN, 20,54
2011, HOMME, NOIR NON HISPANIQUE, AIDAN, 20,54
2011, HOMME, NOIR NON HISPANIQUE, OMARI, 19,55
2011, HOMME, NOIR NON HISPANIQUE, KYMANI, 19,55
2011, HOMME, NOIR NON HISPANIQUE, OMARI, 19,55
2011, HOMME, NOIR NON HISPANIQUE, PRESTON, 19,55
2011, HOMME, NOIR NON HISPANIQUE, ZAÏRE, 19,55
2011, HOMME, NOIR NON HISPANIQUE, ADEN, 19,55
2011, HOMME, NOIR NON HISPANIQUE, AVERY, 19,55
2011, HOMME, NOIR NON HISPANIQUE, KHALIL, 19,55
2011, HOMME, NOIR NON HISPANIQUE, KYMANI, 19,55
2011, HOMME, NOIR NON HISPANIQUE, JULIAN, 19,55
2011, HOMME, NOIR NON HISPANIQUE, BLAKE, 19,55
2011, HOMME, NOIR NON HISPANIQUE, KHALIL, 19,55
2011, HOMME, NOIR NON HISPANIQUE, ADEN, 19,55
2011, HOMME, NOIR NON HISPANIQUE, AVERY, 19,55
2011, HOMME, NOIR NON HISPANIQUE, BLAKE, 19,55
2011, HOMME, NOIR NON HISPANIQUE, PRESTON, 19,55
2011, HOMME, NOIR NON HISPANIQUE, ZAÏRE, 19,55
2011, HOMME, NOIR NON HISPANIQUE, ISAAC, 18,56
2011, HOMME, NOIR NON HISPANIQUE, GAVIN, 18,56
2011, HOMME, NOIR NON HISPANIQUE, ADRIAN, 18, 56
2011, HOMME, NOIR NON HISPANIQUE, KALEB, 18, 56
2011, HOMME, NOIR NON HISPANIQUE, ISAAC, 18,56
2011, HOMME, NOIR NON HISPANIQUE, ASHTON, 18,56
2011, HOMME, NOIR NON HISPANIQUE, KALEB, 18, 56
2011, HOMME, NOIR NON HISPANIQUE, SHAWN, 18,56
2011, HOMME, NOIR NON HISPANIQUE, GAVIN, 18,56
2011, HOMME, NOIR NON HISPANIQUE, ASHTON, 18,56
2011, HOMME, NOIR NON HISPANIQUE, ADRIAN, 18, 56
2011, HOMME, NOIR NON HISPANIQUE, DOMINIQUE, 17,57
2011, HOMME, NOIR NON HISPANIQUE, TRAVIS, 17,57
2011, HOMME, NOIR NON HISPANIQUE, DOMINIQUE, 17,57
2011, HOMME, NOIR NON HISPANIQUE, KAMARI, 17,57
2011, HOMME, NOIR NON HISPANIQUE, KAMARI, 17,57
2011, HOMME, NOIR NON HISPANIQUE, TRAVIS, 17,57
2011, HOMME, NOIR NON HISPANIQUE, KENNETH, 16,58
2011, HOMME, NOIR NON HISPANIQUE, MAURICE, 16,58
2011, HOMME, NOIR NON HISPANIQUE, JASIAH, 16,58
2011, HOMME, NOIR NON HISPANIQUE, JERMAINE, 16,58
2011, HOMME, NOIR NON HISPANIQUE, JASIAH, 16,58
2011, HOMME, NOIR NON HISPANIQUE, JERMAINE, 16,58
2011, HOMME, NOIR NON HISPANIQUE, KENNETH, 16,58
2011, HOMME, NOIR NON HISPANIQUE, ABDOUL, 16,58
2011, HOMME, NOIR NON HISPANIQUE, ABDOUL, 16,58
2011, HOMME, NOIR NON HISPANIQUE, MAURICE, 16,58
2011, HOMME, NOIR NON HISPANIQUE, SEKOU, 15,59
2011, HOMME, NOIR NON HISPANIQUE, AMADOU, 15,59
2011, HOMME, NOIR NON HISPANIQUE, MYLES, 15,59
2011, HOMME, NOIR NON HISPANIQUE, JEREMY, 15,59
2011, HOMME, NOIR NON HISPANIQUE, LEVI, 15,59
2011, HOMME, NOIR NON HISPANIQUE, AMADOU, 15,59
2011,HOMME,NOIR NON HISPANIQUE,AMARE,15,59
2011, HOMME, NOIR NON HISPANIQUE, RICHARD, 15,59
2011, HOMME, NOIR NON HISPANIQUE, JALEN, 15,59
2011,HOMME,NOIR NON HISPANIQUE,AMARE,15,59
2011, HOMME, NOIR NON HISPANIQUE, CHARLES, 15,59
2011, HOMME, NOIR NON HISPANIQUE, CHANCE, 15,59
2011, HOMME, NOIR NON HISPANIQUE, JEREMY, 15,59
2011, HOMME, NOIR NON HISPANIQUE, ANTONIO, 15,59
2011, HOMME, NOIR NON HISPANIQUE, SEKOU, 15,59
2011, HOMME, NOIR NON HISPANIQUE, MYLES, 15,59
2011, HOMME, NOIR NON HISPANIQUE, LEVI, 15,59
2011, HOMME, NOIR NON HISPANIQUE, LAMAR, 15,59
2011, HOMME, NOIR NON HISPANIQUE, ANTONIO, 15,59
2011, HOMME, NOIR NON HISPANIQUE, JALEN, 15,59
2011, HOMME, NOIR NON HISPANIQUE, RICHARD, 15,59
2011, HOMME, NOIR NON HISPANIQUE, CHARLES, 15,59
2011, HOMME, NOIR NON HISPANIQUE, CHANCE, 15,59
2011, HOMME, NOIR NON HISPANIQUE, LAMAR, 15,59
2011, HOMME, NOIR NON HISPANIQUE, TIMOTHY, 14,60
2011, HOMME, NOIR NON HISPANIQUE, JAHMIR, 14,60
2011, HOMME, NOIR NON HISPANIQUE, GIOVANNI, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ERIC, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ELIAS, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ELIAS, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ZYAIRE, 14,60
2011, HOMME, NOIR NON HISPANIQUE, DWAYNE, 14,60
2011, HOMME, NOIR NON HISPANIQUE, KAI, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ERIC, 14,60
2011, HOMME, NOIR NON HISPANIQUE, BRYSON, 14,60
2011, HOMME, NOIR NON HISPANIQUE, PATRICK, 14,60
2011, HOMME, NOIR NON HISPANIQUE, OUSMANE, 14,60
2011, HOMME, NOIR NON HISPANIQUE, OMAR, 14,60
2011, HOMME, NOIR NON HISPANIQUE, JAYSON, 14,60
2011, HOMME, NOIR NON HISPANIQUE, KAMERON, 14,60
2011, HOMME, NOIR NON HISPANIQUE, GIOVANNI, 14,60
2011, HOMME, NOIR NON HISPANIQUE, BRYSON, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ROI, 14,60
2011, HOMME, NOIR NON HISPANIQUE, JAYSON, 14,60
2011, HOMME, NOIR NON HISPANIQUE, KAI, 14,60
2011, HOMME, NOIR NON HISPANIQUE, KAMERON, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ZYAIRE, 14,60
2011, HOMME, NOIR NON HISPANIQUE, JAHMIR, 14,60
2011, HOMME, NOIR NON HISPANIQUE, ROI, 14,60
2011, HOMME, NOIR NON HISPANIQUE, TIMOTHY, 14,60
2011, HOMME, NOIR NON HISPANIQUE, PATRICK, 14,60
2011, HOMME, NOIR NON HISPANIQUE, OUSMANE, 14,60
2011, HOMME, NOIR NON HISPANIQUE, OMAR, 14,60
2011, HOMME, NOIR NON HISPANIQUE, DWAYNE, 14,60
2011, HOMME, NOIR NON HISPANIQUE, NÉHÉMIE, 13,61
2011, HOMME, NOIR NON HISPANIQUE, AUSTIN, 13,61
2011, HOMME, NOIR NON HISPANIQUE, BENJAMIN, 13,61
2011, HOMME, NOIR NON HISPANIQUE, NÉHÉMIE, 13,61
2011, HOMME, NOIR NON HISPANIQUE, CARMELO, 13,61
2011, HOMME, NOIR NON HISPANIQUE, JAMEL, 13,61
2011, HOMME, NOIR NON HISPANIQUE, TOY, 13,61
2011, HOMME, NOIR NON HISPANIQUE, BENJAMIN, 13,61
2011, HOMME, NOIR NON HISPANIQUE, ABDOULAYE, 13,61
2011, HOMME, NOIR NON HISPANIQUE, JAMAL, 13,61
2011, HOMME, NOIR NON HISPANIQUE, ABDOULAYE, 13,61
2011, HOMME, NOIR NON HISPANIQUE, JAMAL, 13,61
2011, HOMME, NOIR NON HISPANIQUE, TOY, 13,61
2011, HOMME, NOIR NON HISPANIQUE, AUSTIN, 13,61
2011, HOMME, NOIR NON HISPANIQUE, JAMEL, 13,61
2011, HOMME, NOIR NON HISPANIQUE, CARMELO, 13,61
2011, HOMME, NOIR NON HISPANIQUE, VICTOR, 12,62
2011, HOMME, NOIR NON HISPANIQUE, LUCAS, 12,62
2011, HOMME, NOIR NON HISPANIQUE, STEVEN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JARED, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JAMIR, 12,62
2011, HOMME, NOIR NON HISPANIQUE, SETH, 12,62
2011, HOMME, NOIR NON HISPANIQUE, TCHAD, 12,62
2011, HOMME, NOIR NON HISPANIQUE, DARIUS, 12,62
2011, HOMME, NOIR NON HISPANIQUE, AMAR'E, 12,62
2011, HOMME, NOIR NON HISPANIQUE, DARIUS, 12,62
2011, HOMME, NOIR NON HISPANIQUE, KEITH, 12,62
2011, HOMME, NOIR NON HISPANIQUE, DARREN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, DARREN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, AMAR'E, 12,62
2011, HOMME, NOIR NON HISPANIQUE, KEITH, 12,62
2011, HOMME, NOIR NON HISPANIQUE, KIYAN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JESSE, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JESSE, 12,62
2011, HOMME, NOIR NON HISPANIQUE, HAYDEN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, SETH, 12,62
2011, HOMME, NOIR NON HISPANIQUE, CHASSEUR, 12,62
2011, HOMME, NOIR NON HISPANIQUE, KIYAN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, CHASSEUR, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JARED, 12,62
2011, HOMME, NOIR NON HISPANIQUE, TCHAD, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JAMIR, 12,62
2011, HOMME, NOIR NON HISPANIQUE, VICTOR, 12,62
2011, HOMME, NOIR NON HISPANIQUE, STEVEN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, HAYDEN, 12,62
2011, HOMME, NOIR NON HISPANIQUE, LUCAS, 12,62
2011, HOMME, NOIR NON HISPANIQUE, JELANI, 11,63
2011, HOMME, NOIR NON HISPANIQUE, TERRENCE, 11,63
2011, HOMME, NOIR NON HISPANIQUE, SEBASTIAN, 11,63
2011, HOMME, NOIR NON HISPANIQUE, NICOLAS, 11,63
2011, HOMME, NOIR NON HISPANIQUE, MOUSSA, 11,63
2011, HOMME, NOIR NON HISPANIQUE, MARC, 11,63
2011, HOMME, NOIR NON HISPANIQUE, MALCOLM, 11,63
2011, HOMME, NOIR NON HISPANIQUE, LANDON, 11,63
2011, HOMME, NOIR NON HISPANIQUE, JUSTICE, 11,63
2011, HOMME, NOIR NON HISPANIQUE, JACKSON, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ISIAH, 11,63
2011, HOMME, NOIR NON HISPANIQUE, IBRAHIMA, 11,63
2011, HOMME, NOIR NON HISPANIQUE, CAYDEN, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ALI, 11,63
2011, HOMME, NOIR NON HISPANIQUE, AHMED, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ADONIS, 11,63
2011, HOMME, NOIR NON HISPANIQUE, TERRENCE, 11,63
2011, HOMME, NOIR NON HISPANIQUE, SEBASTIAN, 11,63
2011, HOMME, NOIR NON HISPANIQUE, NICOLAS, 11,63
2011, HOMME, NOIR NON HISPANIQUE, MOUSSA, 11,63
2011, HOMME, NOIR NON HISPANIQUE, MARC, 11,63
2011, HOMME, NOIR NON HISPANIQUE, MALCOLM, 11,63
2011, HOMME, NOIR NON HISPANIQUE, LANDON, 11,63
2011, HOMME, NOIR NON HISPANIQUE, JUSTICE, 11,63
2011, HOMME, NOIR NON HISPANIQUE, JELANI, 11,63
2011, HOMME, NOIR NON HISPANIQUE, JACKSON, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ISIAH, 11,63
2011, HOMME, NOIR NON HISPANIQUE, IBRAHIMA, 11,63
2011, HOMME, NOIR NON HISPANIQUE, CAYDEN, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ALI, 11,63
2011, HOMME, NOIR NON HISPANIQUE, AHMED, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ADONIS, 11,63
2011, HOMME, NOIR NON HISPANIQUE, ISHMAEL, 10,64
2011, HOMME, NOIR NON HISPANIQUE, GEORGE, 10,64
2011, HOMME, NOIR NON HISPANIQUE, DONOVAN, 10,64
2011, HOMME, NOIR NON HISPANIQUE, DEVON, 10,64
